model_name,rmsd
cf_woTemplates_model_4_ptm_pred_28.pdb,6.813
afm_dropout_full_woTemplates_model_4_ptm_pred_66.pdb,6.812
afm_dropout_noSM_woTemplates_model_4_ptm_pred_8.pdb,6.812
afm_dropout_full_model_4_ptm_pred_2.pdb,6.812
afm_dropout_full_woTemplates_model_4_ptm_pred_42.pdb,6.811
afm_dropout_full_model_4_ptm_pred_7.pdb,6.807
cf_woTemplates_model_4_ptm_pred_66.pdb,6.806
cf_dropout_full_woTemplates_model_4_ptm_pred_17.pdb,6.801
afm_dropout_full_woTemplates_model_4_ptm_pred_6.pdb,6.787
cf_woTemplates_model_4_ptm_pred_20.pdb,6.787
afm_dropout_full_model_4_ptm_pred_52.pdb,6.786
afm_dropout_full_model_4_ptm_pred_26.pdb,6.785
cf_woTemplates_model_4_ptm_pred_14.pdb,6.776
cf_woTemplates_model_4_ptm_pred_23.pdb,6.776
cf_dropout_full_woTemplates_model_4_ptm_pred_44.pdb,6.775
afm_dropout_full_model_4_ptm_pred_59.pdb,6.772
cf_woTemplates_model_4_ptm_pred_17.pdb,6.772
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_44.pdb,6.769
cf_woTemplates_model_4_ptm_pred_25.pdb,6.768
afm_dropout_full_model_3_ptm_pred_16.pdb,6.765
afm_dropout_noSM_woTemplates_model_4_ptm_pred_58.pdb,6.764
cf_dropout_full_woTemplates_model_4_ptm_pred_54.pdb,6.759
afm_dropout_full_woTemplates_model_4_ptm_pred_16.pdb,6.756
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_52.pdb,6.754
cf_woTemplates_model_4_ptm_pred_52.pdb,6.745
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_37.pdb,6.739
cf_dropout_full_woTemplates_model_4_ptm_pred_40.pdb,6.739
afm_dropout_full_model_4_ptm_pred_53.pdb,6.738
cf_dropout_full_woTemplates_model_4_ptm_pred_3.pdb,6.735
cf_woTemplates_model_4_ptm_pred_46.pdb,6.735
cf_woTemplates_model_4_ptm_pred_48.pdb,6.734
afm_dropout_full_woTemplates_model_4_ptm_pred_62.pdb,6.732
afm_dropout_full_model_4_ptm_pred_35.pdb,6.727
afm_dropout_full_model_4_ptm_pred_65.pdb,6.727
cf_dropout_full_woTemplates_model_4_ptm_pred_7.pdb,6.725
cf_woTemplates_model_4_ptm_pred_54.pdb,6.723
cf_dropout_full_woTemplates_model_4_ptm_pred_0.pdb,6.719
afm_dropout_noSM_woTemplates_model_4_ptm_pred_39.pdb,6.718
cf_woTemplates_model_4_ptm_pred_2.pdb,6.715
cf_woTemplates_model_4_ptm_pred_22.pdb,6.711
cf_woTemplates_model_4_ptm_pred_51.pdb,6.709
afm_dropout_full_woTemplates_model_4_ptm_pred_48.pdb,6.709
cf_woTemplates_model_4_ptm_pred_50.pdb,6.707
cf_woTemplates_model_4_ptm_pred_59.pdb,6.707
cf_woTemplates_model_4_ptm_pred_42.pdb,6.704
afm_dropout_noSM_woTemplates_model_4_ptm_pred_44.pdb,6.702
cf_dropout_full_woTemplates_model_4_ptm_pred_66.pdb,6.699
afm_dropout_full_model_4_ptm_pred_54.pdb,6.691
afm_dropout_noSM_woTemplates_model_4_ptm_pred_2.pdb,6.689
afm_dropout_noSM_woTemplates_model_4_ptm_pred_29.pdb,6.682
afm_dropout_noSM_woTemplates_model_4_ptm_pred_61.pdb,6.68
afm_dropout_noSM_woTemplates_model_4_ptm_pred_34.pdb,6.677
afm_dropout_full_model_4_ptm_pred_29.pdb,6.676
afm_dropout_full_model_4_ptm_pred_13.pdb,6.674
afm_dropout_noSM_woTemplates_model_4_ptm_pred_64.pdb,6.672
afm_dropout_full_model_4_ptm_pred_63.pdb,6.67
cf_dropout_full_woTemplates_model_4_ptm_pred_48.pdb,6.668
cf_dropout_full_woTemplates_model_1_ptm_pred_15.pdb,6.663
afm_dropout_full_model_4_ptm_pred_44.pdb,6.652
cf_dropout_full_woTemplates_model_4_ptm_pred_28.pdb,6.651
cf_dropout_full_woTemplates_model_2_ptm_pred_55.pdb,6.65
afm_dropout_full_woTemplates_model_4_ptm_pred_45.pdb,6.648
cf_woTemplates_model_4_ptm_pred_26.pdb,6.642
cf_woTemplates_model_4_ptm_pred_39.pdb,6.636
cf_woTemplates_model_4_ptm_pred_63.pdb,6.628
afm_dropout_full_woTemplates_model_4_ptm_pred_15.pdb,6.623
cf_dropout_full_woTemplates_model_4_ptm_pred_52.pdb,6.623
afm_dropout_full_model_4_ptm_pred_25.pdb,6.617
cf_dropout_full_woTemplates_model_4_ptm_pred_46.pdb,6.612
afm_dropout_full_model_4_ptm_pred_24.pdb,6.611
cf_dropout_full_woTemplates_model_4_ptm_pred_50.pdb,6.61
afm_dropout_full_woTemplates_model_4_ptm_pred_23.pdb,6.605
cf_dropout_full_woTemplates_model_4_ptm_pred_39.pdb,6.599
afm_dropout_full_woTemplates_model_4_ptm_pred_31.pdb,6.599
cf_dropout_full_woTemplates_model_4_ptm_pred_14.pdb,6.597
cf_woTemplates_model_4_ptm_pred_34.pdb,6.592
afm_dropout_full_woTemplates_model_3_ptm_pred_42.pdb,6.591
afm_dropout_noSM_woTemplates_model_3_ptm_pred_8.pdb,6.59
cf_woTemplates_model_4_ptm_pred_29.pdb,6.584
cf_woTemplates_model_4_ptm_pred_11.pdb,6.582
afm_dropout_full_woTemplates_model_4_ptm_pred_22.pdb,6.579
afm_dropout_full_woTemplates_model_1_ptm_pred_50.pdb,6.576
afm_dropout_noSM_woTemplates_model_4_ptm_pred_26.pdb,6.573
afm_basic_model_3_ptm_pred_5.pdb,6.569
cf_woTemplates_model_4_ptm_pred_24.pdb,6.563
cf_woTemplates_model_4_ptm_pred_61.pdb,6.558
cf_dropout_full_woTemplates_model_4_ptm_pred_15.pdb,6.556
cf_dropout_full_woTemplates_model_4_ptm_pred_36.pdb,6.551
cf_woTemplates_model_4_ptm_pred_37.pdb,6.541
afm_dropout_full_woTemplates_model_3_ptm_pred_9.pdb,6.536
afm_dropout_full_woTemplates_model_3_ptm_pred_34.pdb,6.535
afm_dropout_full_woTemplates_model_4_ptm_pred_51.pdb,6.534
afm_dropout_full_woTemplates_model_3_ptm_pred_17.pdb,6.53
afm_dropout_full_woTemplates_model_3_ptm_pred_10.pdb,6.527
afm_dropout_noSM_woTemplates_model_4_ptm_pred_27.pdb,6.526
afm_dropout_full_model_4_ptm_pred_42.pdb,6.526
afm_dropout_noSM_woTemplates_model_4_ptm_pred_52.pdb,6.524
cf_woTemplates_model_4_ptm_pred_53.pdb,6.521
cf_dropout_full_woTemplates_model_4_ptm_pred_10.pdb,6.518
afm_dropout_full_model_3_ptm_pred_1.pdb,6.515
afm_dropout_full_model_4_ptm_pred_3.pdb,6.512
afm_dropout_full_woTemplates_model_1_ptm_pred_15.pdb,6.508
afm_dropout_full_woTemplates_r3_model_1_ptm_pred_40.pdb,6.505
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_53.pdb,6.501
afm_dropout_noSM_woTemplates_model_4_ptm_pred_6.pdb,6.496
afm_dropout_full_model_1_ptm_pred_33.pdb,6.495
afm_dropout_full_woTemplates_model_1_ptm_pred_44.pdb,6.495
cf_dropout_full_woTemplates_model_4_ptm_pred_65.pdb,6.491
afm_dropout_noSM_woTemplates_model_4_ptm_pred_16.pdb,6.488
afm_dropout_noSM_woTemplates_model_3_ptm_pred_40.pdb,6.487
cf_dropout_full_woTemplates_model_4_ptm_pred_62.pdb,6.482
afm_dropout_full_woTemplates_model_1_ptm_pred_45.pdb,6.481
cf_dropout_full_woTemplates_model_4_ptm_pred_23.pdb,6.468
cf_dropout_full_woTemplates_model_4_ptm_pred_37.pdb,6.466
cf_woTemplates_model_4_ptm_pred_16.pdb,6.453
afm_dropout_full_model_3_ptm_pred_61.pdb,6.445
cf_dropout_full_woTemplates_model_4_ptm_pred_45.pdb,6.445
cf_woTemplates_model_4_ptm_pred_15.pdb,6.44
cf_dropout_full_woTemplates_model_4_ptm_pred_51.pdb,6.439
afm_basic_model_4_ptm_pred_47.pdb,6.438
afm_dropout_full_woTemplates_model_3_ptm_pred_52.pdb,6.437
cf_dropout_full_woTemplates_model_4_ptm_pred_35.pdb,6.436
cf_dropout_full_woTemplates_model_4_ptm_pred_16.pdb,6.43
cf_woTemplates_model_4_ptm_pred_33.pdb,6.429
afm_dropout_full_model_3_ptm_pred_28.pdb,6.428
afm_dropout_full_woTemplates_model_4_ptm_pred_10.pdb,6.425
afm_dropout_noSM_woTemplates_model_4_ptm_pred_31.pdb,6.423
cf_dropout_full_woTemplates_model_4_ptm_pred_56.pdb,6.421
afm_dropout_full_woTemplates_r3_model_1_ptm_pred_54.pdb,6.421
afm_dropout_noSM_woTemplates_model_3_ptm_pred_0.pdb,6.417
cf_woTemplates_model_4_ptm_pred_58.pdb,6.417
afm_dropout_full_woTemplates_model_4_ptm_pred_40.pdb,6.414
afm_dropout_noSM_woTemplates_model_4_ptm_pred_37.pdb,6.411
afm_dropout_full_model_3_ptm_pred_65.pdb,6.408
afm_dropout_full_model_3_ptm_pred_34.pdb,6.407
afm_dropout_full_model_3_ptm_pred_35.pdb,6.405
afm_dropout_full_woTemplates_model_3_ptm_pred_3.pdb,6.405
cf_woTemplates_model_4_ptm_pred_31.pdb,6.397
afm_dropout_noSM_woTemplates_model_4_ptm_pred_18.pdb,6.396
afm_dropout_full_model_3_ptm_pred_5.pdb,6.396
afm_dropout_noSM_woTemplates_model_4_ptm_pred_9.pdb,6.396
afm_dropout_full_woTemplates_model_4_ptm_pred_60.pdb,6.388
afm_dropout_full_model_3_ptm_pred_25.pdb,6.384
afm_dropout_full_woTemplates_model_3_ptm_pred_12.pdb,6.382
cf_dropout_full_woTemplates_model_4_ptm_pred_6.pdb,6.381
afm_dropout_noSM_woTemplates_model_3_ptm_pred_4.pdb,6.378
cf_woTemplates_model_4_ptm_pred_1.pdb,6.372
afm_dropout_noSM_woTemplates_model_1_ptm_pred_60.pdb,6.37
afm_dropout_noSM_woTemplates_model_3_ptm_pred_38.pdb,6.369
afm_dropout_noSM_woTemplates_model_4_ptm_pred_53.pdb,6.367
afm_dropout_full_woTemplates_model_1_ptm_pred_57.pdb,6.361
afm_dropout_full_model_4_ptm_pred_45.pdb,6.36
afm_dropout_full_woTemplates_r3_model_1_ptm_pred_21.pdb,6.355
afm_dropout_full_woTemplates_model_4_ptm_pred_35.pdb,6.354
cf_dropout_full_woTemplates_model_4_ptm_pred_31.pdb,6.352
afm_dropout_full_woTemplates_model_3_ptm_pred_15.pdb,6.352
afm_dropout_full_woTemplates_r3_model_1_ptm_pred_59.pdb,6.351
afm_dropout_noSM_woTemplates_model_4_ptm_pred_43.pdb,6.345
afm_dropout_full_woTemplates_model_3_ptm_pred_22.pdb,6.343
afm_dropout_full_model_3_ptm_pred_3.pdb,6.342
afm_dropout_noSM_woTemplates_model_4_ptm_pred_0.pdb,6.339
afm_dropout_full_woTemplates_model_3_ptm_pred_8.pdb,6.338
afm_dropout_full_woTemplates_model_3_ptm_pred_30.pdb,6.338
afm_dropout_full_woTemplates_model_3_ptm_pred_47.pdb,6.336
afm_dropout_noSM_woTemplates_model_3_ptm_pred_6.pdb,6.336
afm_woTemplates_model_2_ptm_pred_8.pdb,6.323
afm_dropout_full_woTemplates_model_1_ptm_pred_52.pdb,6.316
cf_woTemplates_model_4_ptm_pred_62.pdb,6.314
cf_woTemplates_model_4_ptm_pred_43.pdb,6.314
afm_dropout_noSM_woTemplates_model_1_ptm_pred_24.pdb,6.311
cf_dropout_full_woTemplates_model_4_ptm_pred_32.pdb,6.311
cf_dropout_full_woTemplates_model_4_ptm_pred_53.pdb,6.303
afm_dropout_full_model_3_ptm_pred_32.pdb,6.303
cf_dropout_full_woTemplates_model_4_ptm_pred_61.pdb,6.302
afm_dropout_full_model_4_ptm_pred_41.pdb,6.301
afm_dropout_full_model_2_ptm_pred_20.pdb,6.296
afm_dropout_noSM_woTemplates_model_1_ptm_pred_58.pdb,6.295
afm_dropout_full_model_3_ptm_pred_55.pdb,6.295
afm_dropout_full_woTemplates_r3_model_1_ptm_pred_19.pdb,6.293
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_6.pdb,6.288
afm_dropout_full_woTemplates_r3_model_1_ptm_pred_41.pdb,6.277
afm_dropout_noSM_woTemplates_model_3_ptm_pred_21.pdb,6.274
afm_dropout_full_woTemplates_model_4_ptm_pred_54.pdb,6.27
cf_dropout_full_woTemplates_model_4_ptm_pred_25.pdb,6.269
cf_woTemplates_model_4_ptm_pred_41.pdb,6.267
afm_dropout_full_model_3_ptm_pred_29.pdb,6.265
afm_dropout_full_woTemplates_model_3_ptm_pred_66.pdb,6.264
afm_dropout_full_woTemplates_model_4_ptm_pred_52.pdb,6.263
afm_woTemplates_model_3_ptm_pred_6.pdb,6.253
cf_dropout_full_woTemplates_model_4_ptm_pred_34.pdb,6.25
afm_dropout_full_model_4_ptm_pred_20.pdb,6.245
cf_dropout_full_woTemplates_model_2_ptm_pred_33.pdb,6.242
afm_dropout_noSM_woTemplates_model_3_ptm_pred_10.pdb,6.241
afm_dropout_full_woTemplates_model_3_ptm_pred_57.pdb,6.24
afm_woTemplates_model_3_ptm_pred_43.pdb,6.239
afm_dropout_full_woTemplates_model_4_ptm_pred_28.pdb,6.239
afm_dropout_full_woTemplates_model_3_ptm_pred_7.pdb,6.238
afm_dropout_full_model_1_ptm_pred_18.pdb,6.234
afm_dropout_full_woTemplates_model_3_ptm_pred_24.pdb,6.228
afm_dropout_noSM_woTemplates_model_3_ptm_pred_53.pdb,6.22
afm_dropout_noSM_woTemplates_model_1_ptm_pred_8.pdb,6.219
afm_dropout_full_model_3_ptm_pred_27.pdb,6.206
afm_dropout_full_woTemplates_model_4_ptm_pred_49.pdb,6.204
cf_dropout_full_woTemplates_model_4_ptm_pred_60.pdb,6.201
afm_dropout_full_model_3_ptm_pred_10.pdb,6.196
afm_dropout_noSM_woTemplates_model_1_ptm_pred_23.pdb,6.192
afm_dropout_full_model_5_ptm_pred_28.pdb,6.191
afm_dropout_noSM_woTemplates_model_3_ptm_pred_9.pdb,6.19
cf_dropout_full_woTemplates_model_4_ptm_pred_63.pdb,6.19
afm_dropout_full_model_1_ptm_pred_7.pdb,6.189
cf_dropout_full_woTemplates_model_4_ptm_pred_1.pdb,6.189
cf_woTemplates_model_4_ptm_pred_30.pdb,6.185
cf_woTemplates_model_4_ptm_pred_40.pdb,6.183
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_4.pdb,6.182
cf_dropout_full_woTemplates_model_4_ptm_pred_5.pdb,6.181
afm_dropout_full_woTemplates_r3_model_1_ptm_pred_28.pdb,6.174
afm_dropout_full_model_3_ptm_pred_54.pdb,6.173
afm_dropout_full_woTemplates_model_1_ptm_pred_61.pdb,6.173
afm_dropout_full_woTemplates_model_4_ptm_pred_57.pdb,6.169
afm_dropout_full_model_3_ptm_pred_38.pdb,6.147
afm_dropout_full_model_4_ptm_pred_19.pdb,6.142
afm_dropout_full_woTemplates_model_3_ptm_pred_44.pdb,6.14
afm_dropout_full_woTemplates_r3_model_1_ptm_pred_1.pdb,6.136
afm_dropout_full_model_4_ptm_pred_60.pdb,6.134
afm_dropout_full_model_1_ptm_pred_22.pdb,6.134
afm_dropout_full_woTemplates_model_4_ptm_pred_0.pdb,6.129
cf_woTemplates_model_4_ptm_pred_55.pdb,6.129
afm_dropout_noSM_woTemplates_model_3_ptm_pred_31.pdb,6.126
cf_dropout_full_woTemplates_model_4_ptm_pred_24.pdb,6.114
cf_dropout_full_woTemplates_model_4_ptm_pred_2.pdb,6.11
afm_dropout_noSM_woTemplates_model_3_ptm_pred_47.pdb,6.108
afm_dropout_noSM_woTemplates_model_4_ptm_pred_42.pdb,6.104
afm_dropout_full_woTemplates_model_3_ptm_pred_26.pdb,6.103
afm_dropout_full_woTemplates_model_1_ptm_pred_54.pdb,6.099
cf_dropout_full_woTemplates_model_4_ptm_pred_18.pdb,6.092
afm_dropout_noSM_woTemplates_model_4_ptm_pred_60.pdb,6.091
afm_dropout_full_woTemplates_model_3_ptm_pred_38.pdb,6.085
afm_dropout_full_model_3_ptm_pred_7.pdb,6.085
afm_dropout_full_woTemplates_r3_model_1_ptm_pred_11.pdb,6.083
afm_dropout_full_woTemplates_model_3_ptm_pred_20.pdb,6.081
afm_dropout_full_woTemplates_model_3_ptm_pred_31.pdb,6.079
afm_dropout_noSM_woTemplates_model_5_ptm_pred_61.pdb,6.077
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_19.pdb,6.072
afm_dropout_full_woTemplates_model_3_ptm_pred_13.pdb,6.067
afm_dropout_full_woTemplates_r3_model_1_ptm_pred_63.pdb,6.066
afm_dropout_noSM_woTemplates_model_1_ptm_pred_12.pdb,6.066
cf_dropout_full_woTemplates_model_4_ptm_pred_8.pdb,6.062
afm_dropout_full_woTemplates_model_1_ptm_pred_10.pdb,6.061
cf_woTemplates_model_4_ptm_pred_60.pdb,6.058
afm_dropout_full_model_4_ptm_pred_33.pdb,6.056
afm_dropout_full_woTemplates_model_1_ptm_pred_14.pdb,6.055
afm_dropout_noSM_woTemplates_model_3_ptm_pred_59.pdb,6.054
afm_dropout_noSM_woTemplates_model_1_ptm_pred_39.pdb,6.053
afm_dropout_full_model_3_ptm_pred_41.pdb,6.045
afm_dropout_full_woTemplates_model_2_ptm_pred_62.pdb,6.041
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_65.pdb,6.04
afm_dropout_full_model_3_ptm_pred_2.pdb,6.039
afm_dropout_full_woTemplates_model_1_ptm_pred_30.pdb,6.036
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_37.pdb,6.035
afm_dropout_noSM_woTemplates_model_3_ptm_pred_58.pdb,6.029
cf_dropout_full_woTemplates_model_1_ptm_pred_0.pdb,6.027
afm_dropout_noSM_woTemplates_model_3_ptm_pred_41.pdb,6.027
afm_dropout_full_model_1_ptm_pred_32.pdb,6.024
afm_woTemplates_model_1_ptm_pred_18.pdb,6.021
afm_dropout_full_woTemplates_model_1_ptm_pred_12.pdb,6.02
afm_dropout_full_woTemplates_r3_model_1_ptm_pred_61.pdb,6.017
afm_dropout_full_woTemplates_model_4_ptm_pred_32.pdb,6.016
afm_dropout_full_model_3_ptm_pred_42.pdb,6.01
afm_dropout_full_model_3_ptm_pred_36.pdb,6.004
afm_dropout_noSM_woTemplates_model_1_ptm_pred_11.pdb,6.004
afm_dropout_full_woTemplates_model_1_ptm_pred_42.pdb,6.001
afm_dropout_noSM_woTemplates_model_4_ptm_pred_10.pdb,5.999
afm_dropout_full_model_4_ptm_pred_6.pdb,5.995
cf_dropout_full_woTemplates_model_2_ptm_pred_6.pdb,5.994
afm_dropout_full_woTemplates_model_3_ptm_pred_45.pdb,5.99
afm_dropout_full_woTemplates_model_1_ptm_pred_65.pdb,5.99
afm_dropout_full_model_1_ptm_pred_15.pdb,5.988
afm_woTemplates_model_4_ptm_pred_43.pdb,5.987
afm_dropout_noSM_woTemplates_model_5_ptm_pred_23.pdb,5.986
